WHAM	LUMPY	GS	type	length
TRUE	FALSE	FALSE	DEL	-20
TRUE	TRUE	FALSE	DEL	-332
TRUE	FALSE	FALSE	DEL	-34
TRUE	FALSE	FALSE	DUP	18
TRUE	FALSE	FALSE	DEL	-29
TRUE	TRUE	FALSE	DUP	157
TRUE	FALSE	FALSE	DUP	32
TRUE	FALSE	FALSE	DUP	83
TRUE	FALSE	FALSE	DUP	76
TRUE	TRUE	FALSE	DEL	-3054
TRUE	FALSE	FALSE	DUP	78
TRUE	FALSE	FALSE	DEL	-12
TRUE	TRUE	FALSE	DEL	-1018
TRUE	FALSE	FALSE	DEL	-62
TRUE	FALSE	FALSE	INV	16
TRUE	FALSE	FALSE	DUP	141192
TRUE	TRUE	FALSE	DEL	-292
TRUE	FALSE	FALSE	INV	24
TRUE	TRUE	FALSE	DEL	-74
TRUE	TRUE	FALSE	DEL	-2524
TRUE	TRUE	FALSE	DEL	-317
TRUE	FALSE	FALSE	DEL	-117
TRUE	TRUE	FALSE	DEL	-50
TRUE	FALSE	FALSE	DUP	80
TRUE	FALSE	FALSE	INV	50
TRUE	FALSE	FALSE	DUP	31
TRUE	FALSE	FALSE	DEL	-16
TRUE	FALSE	FALSE	DUP	60
FALSE	TRUE	FALSE	DEL	-345
TRUE	FALSE	FALSE	DEL	-308
TRUE	FALSE	FALSE	DEL	-25
TRUE	FALSE	FALSE	DUP	32
TRUE	FALSE	FALSE	DEL	-156
FALSE	TRUE	FALSE	DEL	-5847
TRUE	TRUE	FALSE	DEL	-66
TRUE	FALSE	FALSE	INV	29
TRUE	FALSE	FALSE	INV	29
TRUE	FALSE	FALSE	DUP	24
TRUE	FALSE	FALSE	DEL	-30
TRUE	FALSE	FALSE	DEL	-39
TRUE	FALSE	FALSE	DEL	-34
TRUE	TRUE	FALSE	DEL	-303
TRUE	FALSE	FALSE	DEL	-28
TRUE	TRUE	FALSE	DEL	-6092
TRUE	FALSE	FALSE	DEL	-26
TRUE	FALSE	FALSE	DEL	-29
TRUE	FALSE	FALSE	DEL	-41
TRUE	TRUE	FALSE	DEL	-295
TRUE	FALSE	FALSE	DUP	50
TRUE	FALSE	FALSE	DUP	25
TRUE	FALSE	FALSE	DUP	34
TRUE	FALSE	FALSE	DUP	40
TRUE	TRUE	FALSE	DEL	-322
TRUE	FALSE	FALSE	DUP	33
TRUE	TRUE	FALSE	DEL	-299
TRUE	TRUE	FALSE	DEL	-159
TRUE	FALSE	FALSE	DUP	22
TRUE	FALSE	FALSE	DEL	-26
TRUE	FALSE	FALSE	DEL	-48
TRUE	FALSE	FALSE	DEL	-30
TRUE	FALSE	FALSE	DEL	-13
TRUE	TRUE	FALSE	DEL	-308
TRUE	FALSE	FALSE	DUP	60
TRUE	TRUE	FALSE	DEL	-322
TRUE	TRUE	FALSE	DEL	-301
TRUE	FALSE	FALSE	DEL	-36
TRUE	FALSE	FALSE	DEL	-19
TRUE	FALSE	FALSE	DUP	51
FALSE	TRUE	FALSE	DUP	363
TRUE	FALSE	FALSE	DEL	-348
FALSE	TRUE	FALSE	DEL	-83
TRUE	FALSE	FALSE	DEL	-37
TRUE	FALSE	FALSE	DEL	-36
TRUE	FALSE	FALSE	DEL	-13
TRUE	TRUE	FALSE	DEL	-290
TRUE	FALSE	FALSE	DEL	-35
TRUE	FALSE	FALSE	DEL	-24
TRUE	FALSE	FALSE	DUP	48
TRUE	FALSE	FALSE	DEL	-34
FALSE	TRUE	FALSE	DEL	-549
TRUE	FALSE	FALSE	DUP	61
TRUE	FALSE	FALSE	DUP	21
TRUE	FALSE	FALSE	DUP	101
FALSE	TRUE	FALSE	DUP	456
TRUE	FALSE	FALSE	DEL	-336
TRUE	TRUE	FALSE	DEL	-73
TRUE	FALSE	FALSE	DEL	-19
TRUE	FALSE	FALSE	DUP	63
TRUE	FALSE	FALSE	DEL	-113
FALSE	TRUE	FALSE	DEL	-434
TRUE	FALSE	FALSE	DEL	-29
TRUE	TRUE	FALSE	DEL	-774
TRUE	FALSE	FALSE	DEL	-26
TRUE	TRUE	FALSE	DUP	419
TRUE	FALSE	FALSE	DUP	31
TRUE	FALSE	FALSE	DEL	-37
FALSE	TRUE	FALSE	DUP	698
TRUE	FALSE	FALSE	DUP	57
TRUE	TRUE	FALSE	DEL	-301
TRUE	FALSE	FALSE	DUP	64
TRUE	FALSE	FALSE	DUP	71
TRUE	FALSE	FALSE	DEL	-190
TRUE	TRUE	FALSE	DEL	-79
FALSE	TRUE	FALSE	DUP	1524
FALSE	TRUE	FALSE	DEL	-991
TRUE	FALSE	FALSE	DUP	85
TRUE	FALSE	FALSE	DEL	-30
TRUE	TRUE	FALSE	DEL	-295
TRUE	FALSE	FALSE	DEL	-20
TRUE	FALSE	FALSE	DEL	-33
TRUE	FALSE	FALSE	DUP	87
TRUE	FALSE	FALSE	DEL	-298
TRUE	TRUE	FALSE	DEL	-311
TRUE	TRUE	FALSE	DEL	-49
TRUE	TRUE	FALSE	DEL	-50
TRUE	TRUE	FALSE	DEL	-185
TRUE	FALSE	FALSE	DUP	27
TRUE	FALSE	FALSE	DUP	396
TRUE	FALSE	FALSE	DEL	-40
TRUE	FALSE	FALSE	DEL	-400
FALSE	TRUE	FALSE	DEL	-506
FALSE	TRUE	FALSE	DEL	-431
TRUE	TRUE	FALSE	DEL	-107
TRUE	FALSE	FALSE	DUP	45
TRUE	FALSE	FALSE	DEL	-73
FALSE	TRUE	FALSE	DUP	362
TRUE	TRUE	FALSE	DEL	-331
TRUE	FALSE	FALSE	DUP	5
TRUE	TRUE	FALSE	DEL	-2525
FALSE	TRUE	FALSE	DUP	257
TRUE	FALSE	FALSE	DEL	-34
TRUE	FALSE	FALSE	DUP	44
TRUE	FALSE	FALSE	DUP	51
TRUE	FALSE	FALSE	DUP	55
FALSE	TRUE	FALSE	DUP	231
FALSE	TRUE	FALSE	DEL	-680
FALSE	TRUE	FALSE	DUP	2398
FALSE	TRUE	FALSE	DEL	-1805
FALSE	TRUE	FALSE	DEL	-555
FALSE	TRUE	FALSE	DUP	280
TRUE	FALSE	FALSE	DUP	40
TRUE	FALSE	FALSE	INV	41
TRUE	FALSE	FALSE	DUP	30
FALSE	TRUE	FALSE	DEL	-563
FALSE	TRUE	FALSE	DUP	473
TRUE	FALSE	FALSE	DEL	-267
TRUE	FALSE	FALSE	DEL	-62
TRUE	FALSE	FALSE	INV	91
TRUE	TRUE	FALSE	DEL	-79
TRUE	FALSE	FALSE	DEL	-50
FALSE	TRUE	FALSE	DEL	-440
FALSE	TRUE	FALSE	DEL	-532
TRUE	TRUE	FALSE	DEL	-76
TRUE	FALSE	FALSE	DUP	40
FALSE	TRUE	FALSE	DUP	3050
FALSE	TRUE	FALSE	DUP	628
TRUE	FALSE	FALSE	DUP	57
TRUE	FALSE	FALSE	DUP	74
FALSE	TRUE	FALSE	DUP	759
TRUE	TRUE	FALSE	DEL	-611
FALSE	TRUE	FALSE	DEL	-702
FALSE	TRUE	FALSE	DEL	-659
FALSE	TRUE	FALSE	DEL	-28
TRUE	FALSE	FALSE	DEL	-35
TRUE	FALSE	FALSE	DUP	45
TRUE	FALSE	FALSE	DUP	70
TRUE	FALSE	FALSE	DUP	32
TRUE	FALSE	FALSE	DEL	-88
TRUE	TRUE	FALSE	DUP	136
TRUE	FALSE	FALSE	DUP	24
TRUE	FALSE	FALSE	DUP	23
TRUE	FALSE	FALSE	DUP	50
FALSE	TRUE	FALSE	DEL	-55
TRUE	TRUE	FALSE	DEL	-216
TRUE	FALSE	FALSE	DEL	-33
FALSE	TRUE	FALSE	DUP	286
TRUE	TRUE	FALSE	DUP	122
TRUE	FALSE	FALSE	DUP	29
TRUE	FALSE	FALSE	DUP	75
FALSE	TRUE	FALSE	DUP	478
TRUE	FALSE	FALSE	DUP	95
TRUE	FALSE	FALSE	DUP	42
FALSE	TRUE	FALSE	DEL	-446
TRUE	FALSE	FALSE	DEL	-617
TRUE	FALSE	FALSE	DUP	64
FALSE	TRUE	FALSE	DEL	-3180391
FALSE	TRUE	FALSE	DUP	3180251
FALSE	TRUE	FALSE	DUP	635
FALSE	TRUE	FALSE	DEL	-61
FALSE	TRUE	FALSE	DUP	317
FALSE	TRUE	FALSE	DUP	1034
FALSE	TRUE	FALSE	DUP	313
TRUE	FALSE	FALSE	DEL	-37
FALSE	TRUE	FALSE	DEL	-476
TRUE	FALSE	FALSE	DEL	-24
TRUE	TRUE	FALSE	DEL	-74
FALSE	TRUE	FALSE	DEL	-3504
TRUE	TRUE	FALSE	DEL	-772
TRUE	FALSE	FALSE	DUP	10
FALSE	TRUE	FALSE	DEL	-932
TRUE	TRUE	FALSE	DEL	-21681
TRUE	FALSE	FALSE	DEL	-80
FALSE	TRUE	FALSE	DUP	58675021
FALSE	TRUE	FALSE	DEL	-271
TRUE	FALSE	FALSE	DUP	255
TRUE	FALSE	FALSE	DEL	-20
TRUE	FALSE	FALSE	DEL	-38
TRUE	FALSE	FALSE	DEL	-5
TRUE	FALSE	FALSE	DUP	13
TRUE	FALSE	FALSE	DEL	-27
TRUE	FALSE	FALSE	DEL	-25
TRUE	TRUE	FALSE	DEL	-301
TRUE	FALSE	FALSE	DUP	55
TRUE	TRUE	FALSE	DEL	-240
TRUE	FALSE	FALSE	DUP	23
TRUE	FALSE	FALSE	DUP	101
TRUE	FALSE	FALSE	DUP	72
TRUE	TRUE	FALSE	DEL	-2278
TRUE	TRUE	FALSE	DEL	-24707
TRUE	TRUE	FALSE	DEL	-9504
TRUE	TRUE	FALSE	DEL	-209
TRUE	FALSE	FALSE	DUP	36
FALSE	TRUE	FALSE	DEL	-599
TRUE	FALSE	FALSE	DEL	-28
TRUE	TRUE	FALSE	DEL	-316
TRUE	TRUE	FALSE	DUP	222
TRUE	FALSE	FALSE	DUP	25
TRUE	TRUE	FALSE	DEL	-304
FALSE	TRUE	FALSE	DEL	-1711
TRUE	TRUE	FALSE	DEL	-914
TRUE	FALSE	FALSE	DEL	-28
TRUE	FALSE	FALSE	DUP	13
FALSE	TRUE	FALSE	DEL	-374
TRUE	FALSE	FALSE	DUP	51
FALSE	TRUE	FALSE	DEL	-1044
FALSE	TRUE	FALSE	DEL	-17442940
TRUE	TRUE	FALSE	DEL	-313
TRUE	TRUE	FALSE	DEL	-1088
TRUE	FALSE	FALSE	DUP	308
TRUE	FALSE	FALSE	DEL	-26
TRUE	FALSE	FALSE	DUP	80
TRUE	FALSE	FALSE	DUP	62220480
TRUE	TRUE	FALSE	DEL	-310
TRUE	FALSE	FALSE	DUP	23
TRUE	FALSE	FALSE	DEL	-9
TRUE	TRUE	FALSE	DEL	-267
TRUE	FALSE	FALSE	DUP	32
TRUE	FALSE	FALSE	DUP	106
FALSE	TRUE	FALSE	DEL	-417
TRUE	TRUE	FALSE	DEL	-1113
TRUE	FALSE	FALSE	DEL	-22
TRUE	FALSE	FALSE	INV	388
TRUE	TRUE	FALSE	DEL	-301
TRUE	FALSE	FALSE	DEL	-16
TRUE	FALSE	FALSE	DUP	37
TRUE	FALSE	FALSE	DEL	-19
TRUE	FALSE	FALSE	DEL	-183
TRUE	FALSE	FALSE	DUP	46
TRUE	FALSE	FALSE	DEL	-19
TRUE	FALSE	FALSE	DEL	-28
TRUE	TRUE	FALSE	DEL	-80
TRUE	TRUE	FALSE	DEL	-137
TRUE	TRUE	FALSE	DEL	-308
TRUE	TRUE	FALSE	DEL	-50
TRUE	TRUE	FALSE	DEL	-415
TRUE	TRUE	FALSE	DEL	-300
TRUE	FALSE	FALSE	DEL	-26
TRUE	FALSE	FALSE	DEL	-38
TRUE	FALSE	FALSE	DEL	-25
TRUE	FALSE	FALSE	DEL	-62
TRUE	FALSE	FALSE	DEL	-83
TRUE	FALSE	FALSE	DEL	-10
TRUE	TRUE	FALSE	DEL	-50
FALSE	TRUE	FALSE	DEL	-22283
TRUE	TRUE	FALSE	DEL	-295
TRUE	FALSE	FALSE	DEL	-139
TRUE	TRUE	FALSE	DEL	-329
TRUE	FALSE	FALSE	DUP	12
TRUE	FALSE	FALSE	DUP	27
TRUE	FALSE	FALSE	DEL	-19
TRUE	FALSE	FALSE	DUP	36
TRUE	FALSE	FALSE	DEL	-28
TRUE	FALSE	FALSE	DEL	-28
TRUE	TRUE	FALSE	DEL	-70
TRUE	TRUE	FALSE	DEL	-308
TRUE	TRUE	FALSE	DEL	-4963
TRUE	TRUE	FALSE	DEL	-142
TRUE	FALSE	FALSE	DEL	-78
TRUE	FALSE	FALSE	DUP	18
TRUE	TRUE	FALSE	INV	39
FALSE	TRUE	FALSE	DEL	-851
TRUE	FALSE	FALSE	DUP	34
TRUE	FALSE	FALSE	DUP	69
TRUE	FALSE	FALSE	DEL	-110
TRUE	TRUE	FALSE	DEL	-85
TRUE	FALSE	FALSE	DEL	-24
TRUE	FALSE	FALSE	DEL	-25
TRUE	FALSE	FALSE	INV	34
TRUE	FALSE	FALSE	DUP	16
TRUE	TRUE	FALSE	DEL	-230
TRUE	FALSE	FALSE	DUP	49
TRUE	FALSE	FALSE	DUP	51
TRUE	TRUE	FALSE	DEL	-65
TRUE	FALSE	FALSE	DEL	-32
TRUE	FALSE	FALSE	DEL	-37
TRUE	FALSE	FALSE	INV	41
TRUE	TRUE	FALSE	DEL	-5686
TRUE	FALSE	FALSE	DEL	-24
TRUE	FALSE	FALSE	INV	59
TRUE	FALSE	FALSE	DUP	179
TRUE	TRUE	FALSE	DEL	-319
TRUE	TRUE	FALSE	DEL	-43
TRUE	FALSE	FALSE	DUP	49
TRUE	FALSE	FALSE	DUP	67
TRUE	TRUE	FALSE	DEL	-300
TRUE	FALSE	FALSE	DEL	-32
TRUE	TRUE	FALSE	DEL	-315
TRUE	TRUE	FALSE	DEL	-320
FALSE	TRUE	FALSE	DEL	-1397
FALSE	TRUE	FALSE	DEL	-452
TRUE	TRUE	FALSE	DEL	-308
TRUE	FALSE	FALSE	DEL	-33
TRUE	TRUE	FALSE	DEL	-67
TRUE	FALSE	FALSE	DEL	-25
TRUE	FALSE	FALSE	DEL	-13
FALSE	TRUE	FALSE	INV	1435
TRUE	FALSE	FALSE	DEL	-18
TRUE	FALSE	FALSE	DEL	-25
TRUE	FALSE	FALSE	DEL	-29
TRUE	FALSE	FALSE	INV	46
TRUE	TRUE	FALSE	DEL	-7365
TRUE	FALSE	FALSE	DEL	-5
TRUE	TRUE	FALSE	DEL	-79
TRUE	TRUE	FALSE	DEL	-296
TRUE	FALSE	FALSE	DUP	42
FALSE	TRUE	FALSE	INV	225
TRUE	TRUE	FALSE	DEL	-308
TRUE	TRUE	FALSE	DEL	-305
TRUE	FALSE	FALSE	DUP	54
TRUE	FALSE	FALSE	DUP	53
TRUE	FALSE	FALSE	DEL	-28
FALSE	TRUE	FALSE	INV	211
TRUE	TRUE	FALSE	DEL	-66
TRUE	TRUE	FALSE	DEL	-322
TRUE	FALSE	FALSE	DEL	-22
TRUE	FALSE	FALSE	DEL	-25
TRUE	FALSE	FALSE	DEL	-7
TRUE	TRUE	FALSE	DEL	-308
TRUE	TRUE	FALSE	DEL	-122
TRUE	TRUE	FALSE	DEL	-5049
TRUE	TRUE	FALSE	DEL	-314
TRUE	FALSE	FALSE	INV	58
TRUE	FALSE	FALSE	DUP	42
TRUE	TRUE	FALSE	DEL	-303
TRUE	FALSE	FALSE	DUP	41
TRUE	FALSE	FALSE	DEL	-38
TRUE	TRUE	FALSE	DEL	-321
FALSE	TRUE	FALSE	DEL	-378
TRUE	FALSE	FALSE	DUP	78
TRUE	FALSE	FALSE	DEL	-15
TRUE	TRUE	FALSE	DEL	-191
TRUE	FALSE	FALSE	DEL	-31
TRUE	TRUE	FALSE	DEL	-1764
TRUE	TRUE	FALSE	DEL	-334
TRUE	FALSE	FALSE	DEL	-36
TRUE	FALSE	FALSE	DUP	5
TRUE	TRUE	FALSE	DEL	-299
FALSE	TRUE	FALSE	DEL	-6548628
TRUE	FALSE	FALSE	DEL	-84
TRUE	TRUE	FALSE	DEL	-211
TRUE	FALSE	FALSE	INV	1826106
TRUE	TRUE	FALSE	DEL	-1009
FALSE	TRUE	FALSE	DEL	-660
FALSE	TRUE	FALSE	DEL	-963
FALSE	TRUE	FALSE	DEL	-541
FALSE	TRUE	FALSE	DEL	-476
TRUE	TRUE	FALSE	DEL	-324
TRUE	TRUE	FALSE	DEL	-308
TRUE	FALSE	FALSE	DEL	-34
TRUE	FALSE	FALSE	INV	58949961
TRUE	FALSE	FALSE	DUP	42
TRUE	FALSE	FALSE	DUP	50
TRUE	FALSE	FALSE	DEL	-66013
FALSE	TRUE	FALSE	DEL	-963
FALSE	TRUE	FALSE	DEL	-791
FALSE	TRUE	FALSE	DEL	-21767
FALSE	TRUE	FALSE	DUP	2207
FALSE	TRUE	FALSE	DEL	-2735
FALSE	TRUE	FALSE	DUP	1598
FALSE	TRUE	FALSE	DEL	-111772
FALSE	TRUE	FALSE	DUP	111701
TRUE	FALSE	FALSE	DEL	-26
TRUE	FALSE	FALSE	DEL	-40
TRUE	FALSE	FALSE	INV	71462
TRUE	FALSE	FALSE	INV	80440
TRUE	TRUE	FALSE	DEL	-181312
TRUE	FALSE	FALSE	DEL	-23156
TRUE	FALSE	FALSE	INV	13740
TRUE	FALSE	FALSE	INV	9
TRUE	TRUE	FALSE	DEL	-761
TRUE	TRUE	FALSE	DEL	-1150
TRUE	TRUE	FALSE	DEL	-310
TRUE	TRUE	FALSE	DEL	-867
TRUE	TRUE	FALSE	DEL	-1831
TRUE	TRUE	FALSE	DEL	-315
TRUE	FALSE	FALSE	DUP	47
TRUE	FALSE	FALSE	DUP	18
TRUE	TRUE	FALSE	DEL	-2046
FALSE	TRUE	FALSE	DUP	790
FALSE	TRUE	FALSE	DEL	-308
TRUE	FALSE	FALSE	DUP	37
TRUE	FALSE	FALSE	DEL	-5
TRUE	TRUE	FALSE	DEL	-298
TRUE	FALSE	FALSE	DEL	-13
TRUE	FALSE	FALSE	DEL	-24
TRUE	FALSE	FALSE	DUP	62
TRUE	TRUE	FALSE	DEL	-2745
FALSE	TRUE	FALSE	DUP	3037
TRUE	FALSE	FALSE	DEL	-26200041
TRUE	TRUE	FALSE	DEL	-72
TRUE	FALSE	FALSE	DEL	-46
TRUE	FALSE	FALSE	DUP	66
TRUE	FALSE	FALSE	DUP	45
TRUE	FALSE	FALSE	DUP	26
TRUE	FALSE	FALSE	DEL	-24
TRUE	FALSE	FALSE	DUP	21
TRUE	TRUE	FALSE	DEL	-1408
TRUE	FALSE	FALSE	DUP	42
TRUE	TRUE	FALSE	DEL	-54
TRUE	FALSE	FALSE	DEL	-16
TRUE	FALSE	FALSE	DUP	67
FALSE	TRUE	FALSE	DEL	-129008
FALSE	TRUE	FALSE	DUP	128720
TRUE	FALSE	FALSE	DEL	-20
TRUE	FALSE	FALSE	DEL	-457
TRUE	FALSE	FALSE	DUP	51
TRUE	FALSE	FALSE	DEL	-31
TRUE	FALSE	FALSE	DUP	56
FALSE	TRUE	FALSE	DEL	-258
TRUE	FALSE	FALSE	DUP	50
TRUE	FALSE	FALSE	DEL	-76
FALSE	TRUE	FALSE	DEL	-37443
FALSE	TRUE	FALSE	DUP	37368
TRUE	TRUE	FALSE	DEL	-303
FALSE	TRUE	FALSE	DEL	-448
TRUE	TRUE	FALSE	DEL	-138
TRUE	FALSE	FALSE	DUP	20
TRUE	FALSE	FALSE	DEL	-32
TRUE	FALSE	FALSE	DEL	-23
TRUE	FALSE	FALSE	DUP	209
TRUE	TRUE	FALSE	DEL	-2479
TRUE	FALSE	FALSE	DEL	-36
TRUE	FALSE	FALSE	DUP	37
TRUE	TRUE	FALSE	DEL	-333
TRUE	FALSE	FALSE	DUP	53
TRUE	TRUE	FALSE	DEL	-42
TRUE	TRUE	FALSE	DEL	-300
TRUE	TRUE	FALSE	DEL	-279
TRUE	FALSE	FALSE	DEL	-24
TRUE	FALSE	FALSE	DEL	-296
TRUE	FALSE	FALSE	DUP	52
TRUE	FALSE	FALSE	DEL	-31
TRUE	FALSE	FALSE	DEL	-558
TRUE	TRUE	FALSE	DEL	-301
TRUE	TRUE	FALSE	DEL	-304
TRUE	FALSE	FALSE	DUP	45
TRUE	FALSE	FALSE	DUP	39
TRUE	FALSE	FALSE	DEL	-36
TRUE	TRUE	FALSE	DEL	-355
TRUE	FALSE	FALSE	DEL	-25
TRUE	FALSE	FALSE	DUP	62
TRUE	FALSE	FALSE	DUP	174
TRUE	FALSE	FALSE	DEL	-34
TRUE	TRUE	FALSE	DEL	-117
TRUE	TRUE	FALSE	DEL	-69
TRUE	TRUE	FALSE	DEL	-311
TRUE	TRUE	FALSE	DEL	-761
TRUE	FALSE	FALSE	DUP	56
TRUE	FALSE	FALSE	DUP	31
TRUE	FALSE	FALSE	DEL	-28
TRUE	TRUE	FALSE	DUP	170
TRUE	TRUE	FALSE	DEL	-38
TRUE	FALSE	FALSE	DEL	-33
TRUE	TRUE	FALSE	DEL	-300
FALSE	TRUE	FALSE	DEL	-478
TRUE	FALSE	FALSE	DUP	35
TRUE	FALSE	FALSE	DEL	-47
TRUE	TRUE	FALSE	DEL	-340
TRUE	FALSE	FALSE	DUP	8
TRUE	TRUE	FALSE	DEL	-2996
FALSE	TRUE	FALSE	DEL	-1060
TRUE	FALSE	FALSE	DEL	-22
TRUE	TRUE	FALSE	DEL	-295
TRUE	TRUE	FALSE	DEL	-6046
TRUE	TRUE	FALSE	DEL	-1021
TRUE	TRUE	FALSE	DEL	-303
TRUE	TRUE	FALSE	DEL	-209
FALSE	TRUE	FALSE	INV	1237
TRUE	FALSE	FALSE	DEL	-21
TRUE	TRUE	FALSE	DEL	-836
TRUE	FALSE	FALSE	DUP	48
TRUE	TRUE	FALSE	DEL	-101
TRUE	TRUE	FALSE	DEL	-97
TRUE	FALSE	FALSE	DEL	-42
TRUE	TRUE	FALSE	DEL	-1469
TRUE	TRUE	FALSE	DEL	-299
TRUE	FALSE	FALSE	DEL	-52
TRUE	FALSE	FALSE	DUP	40
TRUE	FALSE	FALSE	DEL	-7
TRUE	FALSE	FALSE	INV	5686
FALSE	TRUE	FALSE	DEL	-3420
TRUE	FALSE	FALSE	INV	2094
TRUE	FALSE	FALSE	DEL	-9
TRUE	FALSE	FALSE	DUP	23
TRUE	TRUE	FALSE	DEL	-324
TRUE	FALSE	FALSE	DEL	-13
TRUE	FALSE	FALSE	INV	869
TRUE	FALSE	FALSE	DUP	38
TRUE	TRUE	FALSE	DEL	-307
TRUE	TRUE	FALSE	DEL	-318
TRUE	TRUE	FALSE	DEL	-9464
TRUE	FALSE	FALSE	DEL	-32
TRUE	FALSE	FALSE	DEL	-28
TRUE	TRUE	FALSE	DEL	-304
TRUE	FALSE	FALSE	DEL	-13
TRUE	FALSE	FALSE	DUP	26
TRUE	TRUE	FALSE	DEL	-1672
TRUE	FALSE	FALSE	DUP	49
TRUE	TRUE	FALSE	DEL	-140
TRUE	TRUE	FALSE	DEL	-303
TRUE	TRUE	FALSE	DEL	-108
TRUE	TRUE	FALSE	DEL	-334
TRUE	FALSE	FALSE	DEL	-14
TRUE	TRUE	FALSE	DEL	-329
TRUE	FALSE	FALSE	DEL	-26
TRUE	FALSE	FALSE	DEL	-160
FALSE	TRUE	FALSE	DUP	195
TRUE	FALSE	FALSE	DEL	-29
TRUE	TRUE	FALSE	DEL	-331
TRUE	FALSE	FALSE	INV	706
TRUE	FALSE	FALSE	DUP	31
TRUE	TRUE	FALSE	DEL	-286
TRUE	FALSE	FALSE	DEL	-21
TRUE	FALSE	FALSE	DEL	-14
TRUE	TRUE	FALSE	DEL	-91
TRUE	FALSE	FALSE	DEL	-30
TRUE	FALSE	FALSE	DUP	42
TRUE	FALSE	FALSE	DUP	36
TRUE	FALSE	FALSE	DUP	81
TRUE	FALSE	FALSE	DUP	52
TRUE	TRUE	FALSE	DEL	-73
TRUE	TRUE	FALSE	DEL	-313
TRUE	TRUE	FALSE	DEL	-56
FALSE	TRUE	FALSE	DEL	-556
TRUE	FALSE	FALSE	DEL	-3
TRUE	FALSE	FALSE	DUP	31
TRUE	FALSE	FALSE	DUP	35
TRUE	FALSE	FALSE	DEL	-30
TRUE	FALSE	FALSE	DEL	-95
TRUE	FALSE	FALSE	DUP	46
TRUE	TRUE	FALSE	DEL	-109
TRUE	FALSE	FALSE	DEL	-32
TRUE	FALSE	FALSE	DUP	44
TRUE	FALSE	FALSE	DUP	43
TRUE	FALSE	FALSE	DEL	-45
TRUE	FALSE	FALSE	DEL	-31
TRUE	FALSE	FALSE	DEL	-21
TRUE	FALSE	FALSE	DEL	-22
TRUE	FALSE	FALSE	DEL	-119
TRUE	FALSE	FALSE	DUP	30
TRUE	TRUE	FALSE	DUP	484
TRUE	TRUE	FALSE	DEL	-364
FALSE	TRUE	FALSE	DEL	-1293
TRUE	FALSE	FALSE	DUP	47
TRUE	FALSE	FALSE	DEL	-34
TRUE	TRUE	FALSE	DEL	-1696
TRUE	FALSE	FALSE	DUP	76
TRUE	FALSE	FALSE	DUP	39
TRUE	FALSE	FALSE	DUP	76
TRUE	FALSE	FALSE	DEL	-34
TRUE	FALSE	FALSE	DUP	44
TRUE	FALSE	FALSE	DUP	54
TRUE	TRUE	FALSE	DEL	-73
TRUE	FALSE	FALSE	DEL	-38
FALSE	TRUE	FALSE	DUP	10985
FALSE	TRUE	FALSE	DEL	-14418
TRUE	FALSE	FALSE	DUP	55
TRUE	FALSE	FALSE	DEL	-38
TRUE	TRUE	FALSE	DEL	-95
FALSE	TRUE	FALSE	DEL	-355
TRUE	FALSE	FALSE	DEL	-21
TRUE	FALSE	FALSE	DEL	-19
TRUE	TRUE	FALSE	DEL	-169
TRUE	FALSE	FALSE	DEL	-17
TRUE	FALSE	FALSE	DUP	52
TRUE	FALSE	FALSE	DEL	-13
TRUE	FALSE	FALSE	DUP	70
TRUE	FALSE	FALSE	DEL	-34
TRUE	TRUE	FALSE	DEL	-132
TRUE	FALSE	FALSE	DEL	-10
TRUE	FALSE	FALSE	DUP	27
TRUE	TRUE	FALSE	DEL	-310
TRUE	FALSE	FALSE	DEL	-38
TRUE	TRUE	FALSE	DEL	-2375
TRUE	TRUE	FALSE	DEL	-4602
FALSE	TRUE	FALSE	DEL	-699761
TRUE	FALSE	FALSE	INV	53
TRUE	FALSE	FALSE	DEL	-29
FALSE	TRUE	FALSE	DEL	-5255
FALSE	TRUE	FALSE	DUP	5040
TRUE	FALSE	FALSE	DEL	-39
TRUE	FALSE	FALSE	DUP	61
TRUE	TRUE	FALSE	DEL	-300
FALSE	TRUE	FALSE	DEL	-1009845
TRUE	TRUE	FALSE	DEL	-280
TRUE	FALSE	FALSE	DUP	22
TRUE	FALSE	FALSE	DUP	65
TRUE	FALSE	FALSE	DUP	30
TRUE	FALSE	FALSE	DUP	53
FALSE	TRUE	FALSE	DEL	-689
TRUE	FALSE	FALSE	DUP	59
FALSE	TRUE	FALSE	DEL	-639
TRUE	FALSE	FALSE	DUP	63
FALSE	TRUE	FALSE	DEL	-589
TRUE	FALSE	FALSE	DEL	-798
TRUE	TRUE	FALSE	DEL	-1212
FALSE	TRUE	FALSE	DUP	475
TRUE	FALSE	FALSE	DUP	93
FALSE	TRUE	FALSE	DEL	-761
TRUE	FALSE	FALSE	DEL	-30
TRUE	FALSE	FALSE	DUP	68
TRUE	TRUE	FALSE	DEL	-790
TRUE	FALSE	FALSE	DUP	19
TRUE	FALSE	FALSE	DUP	144
TRUE	TRUE	FALSE	DEL	-441
TRUE	FALSE	FALSE	DEL	-15
FALSE	TRUE	FALSE	DEL	-475
TRUE	TRUE	FALSE	DEL	-36
TRUE	FALSE	FALSE	DEL	-40
TRUE	FALSE	FALSE	DUP	67
TRUE	FALSE	FALSE	DUP	108
FALSE	TRUE	FALSE	DEL	-414
